"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","384","Позитивный тест: создание билд конфигурации","","Sat Mar 14 15:17:40 UTC 2026","passed","Sat Mar 14 15:17:41 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userCreateBuildTypeTest"
"","6155","userCanAccessServerInfoUsingBaseAuth(CreateUserResponse)","","Sat Mar 14 15:17:30 UTC 2026","passed","Sat Mar 14 15:17:36 UTC 2026","","api.LoginTest","api.LoginTest","userCanAccessServerInfoUsingBaseAuth"
"","727","shouldDeleteExistingStepById(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 15:17:39 UTC 2026","passed","Sat Mar 14 15:17:40 UTC 2026","","api.BuildStepsTest","api.BuildStepsTest","shouldDeleteExistingStepById"
"","0","userCanDisableAgent(CreateUserResponse, Agent[])","","Sat Mar 14 15:17:51 UTC 2026","skipped","Sat Mar 14 15:17:51 UTC 2026","","ui.AgentsTest","ui.AgentsTest","userCanDisableAgent"
"","2477","shouldAuthorizeOrUnauthorizeAgentById(String, String, CreateUserResponse, Agent[]) [2] bodyMessage=true, responseText=true","","Sat Mar 14 15:17:37 UTC 2026","passed","Sat Mar 14 15:17:40 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldAuthorizeOrUnauthorizeAgentById"
"","134","Негативный тест: удаление несуществующей билд конфигурации","","Sat Mar 14 15:17:41 UTC 2026","passed","Sat Mar 14 15:17:41 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userDeleteNotExistBuildTypeTest"
"","28553","Позитивный тест: проект успешно находится через поиск в sidebar","","Sat Mar 14 15:17:51 UTC 2026","passed","Sat Mar 14 15:18:20 UTC 2026","","ui.ProjectsUITest","ui.ProjectsUITest","createdProjectShouldBeFoundBySearchInProjectsSidebarTest"
"","3108","Негативный тест: создание билд конфигурации с именем уже созданной конфигурации","","Sat Mar 14 15:17:36 UTC 2026","passed","Sat Mar 14 15:17:39 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userCanNotCreateBuildTypeWithSameNameTest"
"","4508","Негативный тест: получение информации о не существующей билд конфигурации","","Sat Mar 14 15:17:30 UTC 2026","passed","Sat Mar 14 15:17:35 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userGetInfoAboutNotExistBuildTypeTest"
"","2120","shouldReturnListOfAuthorizedAgents(CreateUserResponse, Agent[])","","Sat Mar 14 15:17:39 UTC 2026","passed","Sat Mar 14 15:17:41 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnListOfAuthorizedAgents"
"","29291","Позитивный тест: проверка навигационного меню","","Sat Mar 14 15:17:51 UTC 2026","passed","Sat Mar 14 15:18:20 UTC 2026","","ui.LeftNavigationMenuTest","ui.LeftNavigationMenuTest","leftNavigationMenuItemsShouldBeVisible"
"","1633","shouldDisableOrEnableAgentById(String, String, CreateUserResponse, Agent[]) [2] bodyMessage=true, responseText=true","","Sat Mar 14 15:17:41 UTC 2026","passed","Sat Mar 14 15:17:42 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldDisableOrEnableAgentById"
"","2098","Позитивный тест: создание проекта","","Sat Mar 14 15:17:35 UTC 2026","passed","Sat Mar 14 15:17:37 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userCreateProjectTest"
"","202","shouldNotBeAbleToEnableAgentWithoutPermissions(CreateUserResponse)","","Sat Mar 14 15:17:41 UTC 2026","passed","Sat Mar 14 15:17:41 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldNotBeAbleToEnableAgentWithoutPermissions"
"","1793","shouldProvideListOfAvailableAgents(CreateUserResponse)","","Sat Mar 14 15:17:41 UTC 2026","passed","Sat Mar 14 15:17:43 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldProvideListOfAvailableAgents"
"","353","Позитивный тест: получение информации о проекте по id","","Sat Mar 14 15:17:40 UTC 2026","passed","Sat Mar 14 15:17:41 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userGetProjectByIdTest"
