"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","41724","userCanNotCreateBuildTypeWithEmptyNameTest(CreateUserResponse, ProjectResponse)","","Sat Mar 14 07:51:22 UTC 2026","failed","Sat Mar 14 07:52:04 UTC 2026","","ui.ManageBuildTypeTest","ui.ManageBuildTypeTest","userCanNotCreateBuildTypeWithEmptyNameTest"
"","30015","userCanNotCreateBuildTypeWithSameNameTest(CreateUserResponse, ProjectResponse)","","Sat Mar 14 07:51:20 UTC 2026","failed","Sat Mar 14 07:51:50 UTC 2026","","ui.ManageBuildTypeTest","ui.ManageBuildTypeTest","userCanNotCreateBuildTypeWithSameNameTest"
"","44967","userCanCreateBuildStepTest(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 07:51:22 UTC 2026","passed","Sat Mar 14 07:52:07 UTC 2026","","ui.BuildStepsTest","ui.BuildStepsTest","userCanCreateBuildStepTest"
"","726","Позитивный тест: получение информации о созданной билд конфигурации","","Sat Mar 14 07:51:10 UTC 2026","passed","Sat Mar 14 07:51:11 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userGetInfoBuildTypeTest"
"","1","userCanGetInfoAboutQueuedBuildById(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 07:51:03 UTC 2026","skipped","Sat Mar 14 07:51:03 UTC 2026","","api.BuildQueueTest","api.BuildQueueTest","userCanGetInfoAboutQueuedBuildById"
"","2294","shouldReturnListOfAuthorizedAgents(CreateUserResponse, Agent[])","","Sat Mar 14 07:51:10 UTC 2026","passed","Sat Mar 14 07:51:13 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnListOfAuthorizedAgents"
"","1617","shouldProvideListOfAvailableAgents(CreateUserResponse)","","Sat Mar 14 07:51:13 UTC 2026","passed","Sat Mar 14 07:51:14 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldProvideListOfAvailableAgents"
"","459","Позитивный тест: создание билд конфигурации","","Sat Mar 14 07:51:12 UTC 2026","passed","Sat Mar 14 07:51:12 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userCreateBuildTypeTest"
"","33548","userCanUnauthorizeAgent(CreateUserResponse, Agent[])","","Sat Mar 14 07:51:22 UTC 2026","passed","Sat Mar 14 07:51:55 UTC 2026","","ui.AgentsTest","ui.AgentsTest","userCanUnauthorizeAgent"
"","42529","userCantCreateBuildStepWithSameIdTest(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 07:51:20 UTC 2026","failed","Sat Mar 14 07:52:02 UTC 2026","","ui.BuildStepsTest","ui.BuildStepsTest","userCantCreateBuildStepWithSameIdTest"
"","2275","shouldReturnListOfUnauthorizedAgents(CreateUserResponse, Agent[])","","Sat Mar 14 07:51:11 UTC 2026","passed","Sat Mar 14 07:51:13 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnListOfUnauthorizedAgents"
"","1904","Позитивный тест: создание проекта","","Sat Mar 14 07:51:07 UTC 2026","passed","Sat Mar 14 07:51:08 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userCreateProjectTest"
"","5333","shouldCreateStepForExistingBuild(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 07:51:03 UTC 2026","passed","Sat Mar 14 07:51:09 UTC 2026","","api.BuildStepsTest","api.BuildStepsTest","shouldCreateStepForExistingBuild"
"","913","Негативный тест: удаление билд конфигурации без прав админа","","Sat Mar 14 07:51:11 UTC 2026","passed","Sat Mar 14 07:51:12 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userDeleteBuildTypeWithoutRulesTest"
"","2244","Негативный тест: получение информации о проекте по несуществующему id","","Sat Mar 14 07:51:04 UTC 2026","passed","Sat Mar 14 07:51:06 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userGetProjectByNotExistIdTest"
"","614","Негативный тест: создание проекта с тем же id","","Sat Mar 14 07:51:10 UTC 2026","passed","Sat Mar 14 07:51:11 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userCanNotCreateProjectWithSameIdTest"
"","0","userCanCancelStartedBuild(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 07:51:03 UTC 2026","skipped","Sat Mar 14 07:51:03 UTC 2026","","api.BuildQueueTest","api.BuildQueueTest","userCanCancelStartedBuild"
"","3078","Негативный тест: получение информации о не существующей билд конфигурации","","Sat Mar 14 07:51:03 UTC 2026","passed","Sat Mar 14 07:51:06 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userGetInfoAboutNotExistBuildTypeTest"
"","1013","Позитивный тест: удаление билд конфигурации","","Sat Mar 14 07:51:07 UTC 2026","passed","Sat Mar 14 07:51:08 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userDeleteBuildTypeTest"
"","137","Негативный тест: удаление несуществующей билд конфигурации","","Sat Mar 14 07:51:12 UTC 2026","passed","Sat Mar 14 07:51:12 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userDeleteNotExistBuildTypeTest"
"","570","Позитивный тест: получение списка проектов","","Sat Mar 14 07:51:10 UTC 2026","passed","Sat Mar 14 07:51:10 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userGetProjectsListTest"
"","2274","shouldProvideInfoAboutAgentById(CreateUserResponse, Agent[])","","Sat Mar 14 07:51:11 UTC 2026","passed","Sat Mar 14 07:51:14 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldProvideInfoAboutAgentById"
"","40914","Позитивный тест: созданный по API проект отображается на UI","","Sat Mar 14 07:51:22 UTC 2026","passed","Sat Mar 14 07:52:03 UTC 2026","","ui.ProjectsUITest","ui.ProjectsUITest","createdProjectShouldBeVisibleOnUiTest"
"","4210","userCanAccessServerInfoUsingBaseAuth(CreateUserResponse)","","Sat Mar 14 07:51:03 UTC 2026","passed","Sat Mar 14 07:51:08 UTC 2026","","api.LoginTest","api.LoginTest","userCanAccessServerInfoUsingBaseAuth"
"","1158","shouldDeleteExistingStepById(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 07:51:10 UTC 2026","passed","Sat Mar 14 07:51:11 UTC 2026","","api.BuildStepsTest","api.BuildStepsTest","shouldDeleteExistingStepById"
"","1972","shouldReturnListOfDisabledAgents(CreateUserResponse, Agent[])","","Sat Mar 14 07:51:12 UTC 2026","passed","Sat Mar 14 07:51:14 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnListOfDisabledAgents"
