"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","714","Негативный тест: удаление билд конфигурации без прав админа","","Sat Mar 14 05:11:55 UTC 2026","passed","Sat Mar 14 05:11:55 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userDeleteBuildTypeWithoutRulesTest"
"","597","Негативный тест: создание проекта с тем же id","","Sat Mar 14 05:11:55 UTC 2026","passed","Sat Mar 14 05:11:55 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userCanNotCreateProjectWithSameIdTest"
"","0","userCanQueueRegularBuild(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 05:11:47 UTC 2026","skipped","Sat Mar 14 05:11:47 UTC 2026","","api.BuildQueueTest","api.BuildQueueTest","userCanQueueRegularBuild"
"","519","Позитивный тест: получение информации о списке созданных билд конфигураций","","Sat Mar 14 05:11:56 UTC 2026","passed","Sat Mar 14 05:11:57 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userGetInfoBuildTypeListTest"
"","2337","shouldReturnListOfUnauthorizedAgents(CreateUserResponse, Agent[])","","Sat Mar 14 05:11:55 UTC 2026","passed","Sat Mar 14 05:11:57 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnListOfUnauthorizedAgents"
"","5885","Создание одинакового рута","","Sat Mar 14 05:11:47 UTC 2026","passed","Sat Mar 14 05:11:53 UTC 2026","","api.VCSRootTest","api.VCSRootTest","createDuplicateVcsRoot"
"","2325","Позитивный тест: создание проекта","","Sat Mar 14 05:11:50 UTC 2026","passed","Sat Mar 14 05:11:53 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userCreateProjectTest"
"","1284","shouldDeleteExistingStepById(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 05:11:53 UTC 2026","passed","Sat Mar 14 05:11:55 UTC 2026","","api.BuildStepsTest","api.BuildStepsTest","shouldDeleteExistingStepById"
"","45604","userCanCreateBuildTypeTest(CreateUserResponse, ProjectResponse)","","Sat Mar 14 05:12:08 UTC 2026","failed","Sat Mar 14 05:12:54 UTC 2026","","ui.ManageBuildTypeTest","ui.ManageBuildTypeTest","userCanCreateBuildTypeTest"
"","2076","shouldReturnListOfDisabledAgents(CreateUserResponse, Agent[])","","Sat Mar 14 05:11:56 UTC 2026","passed","Sat Mar 14 05:11:58 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnListOfDisabledAgents"
"","714","shouldReturnZeroBuildStepsInNewlyCreatedBuild(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 05:11:53 UTC 2026","passed","Sat Mar 14 05:11:53 UTC 2026","","api.BuildStepsTest","api.BuildStepsTest","shouldReturnZeroBuildStepsInNewlyCreatedBuild"
"","442","Создание нового рута","","Sat Mar 14 05:11:53 UTC 2026","passed","Sat Mar 14 05:11:53 UTC 2026","","api.VCSRootTest","api.VCSRootTest","createNewRoot"
"","454","Позитивный тест: создание билд конфигурации","","Sat Mar 14 05:11:55 UTC 2026","passed","Sat Mar 14 05:11:56 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userCreateBuildTypeTest"
"","50219","userCanCreateBuildStepTest(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 05:12:08 UTC 2026","passed","Sat Mar 14 05:12:58 UTC 2026","","ui.BuildStepsTest","ui.BuildStepsTest","userCanCreateBuildStepTest"
"","2821","shouldAuthorizeOrUnauthorizeAgentById(String, String, CreateUserResponse, Agent[]) [2] bodyMessage=true, responseText=true","","Sat Mar 14 05:11:53 UTC 2026","passed","Sat Mar 14 05:11:55 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldAuthorizeOrUnauthorizeAgentById"
"","3","userCanDisableAgent(CreateUserResponse, Agent[])","","Sat Mar 14 05:12:05 UTC 2026","skipped","Sat Mar 14 05:12:05 UTC 2026","","ui.AgentsTest","ui.AgentsTest","userCanDisableAgent"
"","735","Позитивный тест: удаление проекта","","Sat Mar 14 05:11:53 UTC 2026","passed","Sat Mar 14 05:11:54 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userDeleteProjectTest"
"","34510","userCanNotCreateBuildTypeWithSameNameTest(CreateUserResponse, ProjectResponse)","","Sat Mar 14 05:12:05 UTC 2026","failed","Sat Mar 14 05:12:40 UTC 2026","","ui.ManageBuildTypeTest","ui.ManageBuildTypeTest","userCanNotCreateBuildTypeWithSameNameTest"
"","42712","userCantCreateBuildStepWithSameIdTest(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 05:12:05 UTC 2026","failed","Sat Mar 14 05:12:48 UTC 2026","","ui.BuildStepsTest","ui.BuildStepsTest","userCantCreateBuildStepWithSameIdTest"
"","1126","Позитивный тест: удаление билд конфигурации","","Sat Mar 14 05:11:50 UTC 2026","passed","Sat Mar 14 05:11:51 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userDeleteBuildTypeTest"
"","2577","Негативный тест: создание билд конфигурации с именем уже созданной конфигурации","","Sat Mar 14 05:11:51 UTC 2026","passed","Sat Mar 14 05:11:54 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userCanNotCreateBuildTypeWithSameNameTest"
"","2353","shouldReturnListOfEnabledAgents(CreateUserResponse, Agent[])","","Sat Mar 14 05:11:52 UTC 2026","passed","Sat Mar 14 05:11:55 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnListOfEnabledAgents"
"","27876","Позитивный тест: проверка навигационного меню","","Sat Mar 14 05:12:05 UTC 2026","passed","Sat Mar 14 05:12:33 UTC 2026","","ui.LeftNavigationMenuTest","ui.LeftNavigationMenuTest","leftNavigationMenuItemsShouldBeVisible"
"","0","Получение всех рутов","","Sat Mar 14 05:11:53 UTC 2026","skipped","Sat Mar 14 05:11:53 UTC 2026","","api.VCSRootTest","api.VCSRootTest","getAllRoots"
"","249","Негативный тест: удаление несуществующего проекта","","Sat Mar 14 05:11:53 UTC 2026","passed","Sat Mar 14 05:11:53 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userDeleteNotExistProjectTest"
"","213","Негативный тест: удаление несуществующей билд конфигурации","","Sat Mar 14 05:11:56 UTC 2026","passed","Sat Mar 14 05:11:56 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userDeleteNotExistBuildTypeTest"
"","187","shouldNotBeAbleToEnableAgentWithoutPermissions(CreateUserResponse)","","Sat Mar 14 05:11:57 UTC 2026","passed","Sat Mar 14 05:11:57 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldNotBeAbleToEnableAgentWithoutPermissions"
"","926","Позитивный тест: получение списка проектов","","Sat Mar 14 05:11:54 UTC 2026","passed","Sat Mar 14 05:11:55 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userGetProjectsListTest"
"","2488","shouldDisableOrEnableAgentById(String, String, CreateUserResponse, Agent[]) [1] bodyMessage=false, responseText=false","","Sat Mar 14 05:11:54 UTC 2026","passed","Sat Mar 14 05:11:56 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldDisableOrEnableAgentById"
"","2346","Негативный тест: получение информации о проекте по несуществующему id","","Sat Mar 14 05:11:48 UTC 2026","passed","Sat Mar 14 05:11:50 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userGetProjectByNotExistIdTest"
"","5706","shouldCreateStepForExistingBuild(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 05:11:47 UTC 2026","passed","Sat Mar 14 05:11:53 UTC 2026","","api.BuildStepsTest","api.BuildStepsTest","shouldCreateStepForExistingBuild"
"","5134","userCanAccessServerInfoUsingBaseAuth(CreateUserResponse)","","Sat Mar 14 05:11:47 UTC 2026","passed","Sat Mar 14 05:11:52 UTC 2026","","api.LoginTest","api.LoginTest","userCanAccessServerInfoUsingBaseAuth"
"","0","userCanGetInfoAboutAllQueuedBuildWithEmptyQueue(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 05:11:47 UTC 2026","skipped","Sat Mar 14 05:11:47 UTC 2026","","api.BuildQueueTest","api.BuildQueueTest","userCanGetInfoAboutAllQueuedBuildWithEmptyQueue"
"","40148","userCanNotCreateBuildTypeWithEmptyNameTest(CreateUserResponse, ProjectResponse)","","Sat Mar 14 05:12:08 UTC 2026","failed","Sat Mar 14 05:12:48 UTC 2026","","ui.ManageBuildTypeTest","ui.ManageBuildTypeTest","userCanNotCreateBuildTypeWithEmptyNameTest"
"","27780","Позитивный тест: проект успешно находится через поиск в sidebar","","Sat Mar 14 05:12:06 UTC 2026","passed","Sat Mar 14 05:12:34 UTC 2026","","ui.ProjectsUITest","ui.ProjectsUITest","createdProjectShouldBeFoundBySearchInProjectsSidebarTest"
"","598","Позитивный тест: получение информации о созданной билд конфигурации","","Sat Mar 14 05:11:54 UTC 2026","passed","Sat Mar 14 05:11:55 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userGetInfoBuildTypeTest"
"","42362","userCanUnauthorizeAgent(CreateUserResponse, Agent[])","","Sat Mar 14 05:12:07 UTC 2026","passed","Sat Mar 14 05:12:50 UTC 2026","","ui.AgentsTest","ui.AgentsTest","userCanUnauthorizeAgent"
