"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","34803","Позитивный тест: проект успешно находится через поиск в sidebar","","Sat Mar 14 04:37:08 UTC 2026","passed","Sat Mar 14 04:37:42 UTC 2026","","ui.ProjectsUITest","ui.ProjectsUITest","createdProjectShouldBeFoundBySearchInProjectsSidebarTest"
"","48434","userCanCreateBuildStepTest(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 04:37:09 UTC 2026","failed","Sat Mar 14 04:37:58 UTC 2026","","ui.BuildStepsTest","ui.BuildStepsTest","userCanCreateBuildStepTest"
"","0","userCanCancelStartedBuild(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 04:36:49 UTC 2026","skipped","Sat Mar 14 04:36:49 UTC 2026","","api.BuildQueueTest","api.BuildQueueTest","userCanCancelStartedBuild"
"","2312","Позитивный тест: создание проекта","","Sat Mar 14 04:36:52 UTC 2026","passed","Sat Mar 14 04:36:54 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userCreateProjectTest"
"","2932","shouldReturnListOfUnauthorizedAgents(CreateUserResponse, Agent[])","","Sat Mar 14 04:36:57 UTC 2026","passed","Sat Mar 14 04:37:00 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnListOfUnauthorizedAgents"
"","389","Позитивный тест: получение информации о списке созданных билд конфигураций","","Sat Mar 14 04:36:58 UTC 2026","passed","Sat Mar 14 04:36:59 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userGetInfoBuildTypeListTest"
"","42954","userCanCreateBuildTypeTest(CreateUserResponse, ProjectResponse)","","Sat Mar 14 04:37:09 UTC 2026","failed","Sat Mar 14 04:37:52 UTC 2026","","ui.ManageBuildTypeTest","ui.ManageBuildTypeTest","userCanCreateBuildTypeTest"
"","2871","shouldAuthorizeOrUnauthorizeAgentById(String, String, CreateUserResponse, Agent[]) [1] bodyMessage=false, responseText=false","","Sat Mar 14 04:36:51 UTC 2026","passed","Sat Mar 14 04:36:54 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldAuthorizeOrUnauthorizeAgentById"
"","40497","Позитивный тест: созданный по API проект отображается на UI","","Sat Mar 14 04:37:09 UTC 2026","passed","Sat Mar 14 04:37:50 UTC 2026","","ui.ProjectsUITest","ui.ProjectsUITest","createdProjectShouldBeVisibleOnUiTest"
"","48528","userCanUnauthorizeAgent(CreateUserResponse, Agent[])","","Sat Mar 14 04:37:09 UTC 2026","passed","Sat Mar 14 04:37:58 UTC 2026","","ui.AgentsTest","ui.AgentsTest","userCanUnauthorizeAgent"
"","0","Получение всех рутов","","Sat Mar 14 04:36:55 UTC 2026","skipped","Sat Mar 14 04:36:55 UTC 2026","","api.VCSRootTest","api.VCSRootTest","getAllRoots"
"","743","Позитивный тест: удаление проекта","","Sat Mar 14 04:36:55 UTC 2026","passed","Sat Mar 14 04:36:56 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userDeleteProjectTest"
"","2193","shouldDisableOrEnableAgentById(String, String, CreateUserResponse, Agent[]) [2] bodyMessage=true, responseText=true","","Sat Mar 14 04:36:58 UTC 2026","passed","Sat Mar 14 04:37:01 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldDisableOrEnableAgentById"
"","152","shouldReturnNotFoundForNonexistentAgent(CreateUserResponse)","","Sat Mar 14 04:36:59 UTC 2026","passed","Sat Mar 14 04:36:59 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnNotFoundForNonexistentAgent"
"","176","Негативный тест: удаление несуществующей билд конфигурации","","Sat Mar 14 04:36:58 UTC 2026","passed","Sat Mar 14 04:36:58 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userDeleteNotExistBuildTypeTest"
"","680","Создание нового рута","","Sat Mar 14 04:36:54 UTC 2026","passed","Sat Mar 14 04:36:55 UTC 2026","","api.VCSRootTest","api.VCSRootTest","createNewRoot"
"","997","shouldReturnZeroBuildStepsInNewlyCreatedBuild(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 04:36:55 UTC 2026","passed","Sat Mar 14 04:36:56 UTC 2026","","api.BuildStepsTest","api.BuildStepsTest","shouldReturnZeroBuildStepsInNewlyCreatedBuild"
"","562","Позитивный тест: получение списка проектов","","Sat Mar 14 04:36:56 UTC 2026","passed","Sat Mar 14 04:36:56 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userGetProjectsListTest"
"","2752","shouldReturnListOfEnabledAgents(CreateUserResponse, Agent[])","","Sat Mar 14 04:36:54 UTC 2026","passed","Sat Mar 14 04:36:56 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnListOfEnabledAgents"
"","1","buildSampleTest(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 04:36:49 UTC 2026","skipped","Sat Mar 14 04:36:49 UTC 2026","","api.sample.SampleTest","api.sample.SampleTest","buildSampleTest"
