"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","25367","Позитивный тест: проект успешно находится через поиск в sidebar","","Sat Mar 14 03:57:23 UTC 2026","passed","Sat Mar 14 03:57:48 UTC 2026","","ui.ProjectsUITest","ui.ProjectsUITest","createdProjectShouldBeFoundBySearchInProjectsSidebarTest"
"","512","Негативный тест: создание проекта с тем же id","","Sat Mar 14 03:57:12 UTC 2026","passed","Sat Mar 14 03:57:13 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userCanNotCreateProjectWithSameIdTest"
"","4427","Позитивный тест: получение информации о списке созданных билд конфигураций","","Sat Mar 14 03:57:04 UTC 2026","passed","Sat Mar 14 03:57:09 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userGetInfoBuildTypeListTest"
"","1","userCanGetInfoAboutQueuedBuildById(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 03:57:03 UTC 2026","skipped","Sat Mar 14 03:57:03 UTC 2026","","api.BuildQueueTest","api.BuildQueueTest","userCanGetInfoAboutQueuedBuildById"
"","0","userCanQueueRegularBuild(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 03:57:03 UTC 2026","skipped","Sat Mar 14 03:57:03 UTC 2026","","api.BuildQueueTest","api.BuildQueueTest","userCanQueueRegularBuild"
"","3414","shouldAuthorizeOrUnauthorizeAgentById(String, String, CreateUserResponse, Agent[]) [1] bodyMessage=false, responseText=false","","Sat Mar 14 03:57:06 UTC 2026","passed","Sat Mar 14 03:57:09 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldAuthorizeOrUnauthorizeAgentById"
"","0","sampleUiTest3(CreateUserResponse)","","Sat Mar 14 03:57:22 UTC 2026","skipped","Sat Mar 14 03:57:22 UTC 2026","","ui.sample.SampleUiTest","ui.sample.SampleUiTest","sampleUiTest3"
"","2055","shouldReturnListOfUnauthorizedAgents(CreateUserResponse, Agent[])","","Sat Mar 14 03:57:12 UTC 2026","passed","Sat Mar 14 03:57:14 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnListOfUnauthorizedAgents"
"","6236","Создание одинакового рута","","Sat Mar 14 03:57:03 UTC 2026","passed","Sat Mar 14 03:57:10 UTC 2026","","api.VCSRootTest","api.VCSRootTest","createDuplicateVcsRoot"
"","0","sampleUiTest4(CreateUserResponse)","","Sat Mar 14 03:57:22 UTC 2026","skipped","Sat Mar 14 03:57:22 UTC 2026","","ui.sample.SampleUiTest","ui.sample.SampleUiTest","sampleUiTest4"
"","2","shouldDeleteExistingUser(CreateUserResponse)","","Sat Mar 14 03:57:03 UTC 2026","skipped","Sat Mar 14 03:57:03 UTC 2026","","api.sample.UserManagementTest","api.sample.UserManagementTest","shouldDeleteExistingUser"
"","36503","Позитивный тест: созданный по API проект отображается на UI","","Sat Mar 14 03:57:25 UTC 2026","passed","Sat Mar 14 03:58:01 UTC 2026","","ui.ProjectsUITest","ui.ProjectsUITest","createdProjectShouldBeVisibleOnUiTest"
"","1003","Позитивный тест: получение списка проектов","","Sat Mar 14 03:57:11 UTC 2026","passed","Sat Mar 14 03:57:12 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userGetProjectsListTest"
"","26599","Позитивный тест: проверка навигационного меню","","Sat Mar 14 03:57:22 UTC 2026","passed","Sat Mar 14 03:57:49 UTC 2026","","ui.LeftNavigationMenuTest","ui.LeftNavigationMenuTest","leftNavigationMenuItemsShouldBeVisible"
"","301","shouldReturnNotFoundForNonexistentAgent(CreateUserResponse)","","Sat Mar 14 03:57:13 UTC 2026","passed","Sat Mar 14 03:57:13 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnNotFoundForNonexistentAgent"
"","1502","shouldDeleteExistingStepById(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 03:57:11 UTC 2026","passed","Sat Mar 14 03:57:12 UTC 2026","","api.BuildStepsTest","api.BuildStepsTest","shouldDeleteExistingStepById"
"","1130","shouldReturnZeroBuildStepsInNewlyCreatedBuild(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 03:57:10 UTC 2026","passed","Sat Mar 14 03:57:11 UTC 2026","","api.BuildStepsTest","api.BuildStepsTest","shouldReturnZeroBuildStepsInNewlyCreatedBuild"
"","1","buildSampleTest(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 03:57:03 UTC 2026","skipped","Sat Mar 14 03:57:03 UTC 2026","","api.sample.SampleTest","api.sample.SampleTest","buildSampleTest"
"","1637","shouldReturnListOfAuthorizedAgents(CreateUserResponse, Agent[])","","Sat Mar 14 03:57:12 UTC 2026","passed","Sat Mar 14 03:57:14 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnListOfAuthorizedAgents"
"","47746","userCanUnauthorizeAgent(CreateUserResponse, Agent[])","","Sat Mar 14 03:57:25 UTC 2026","passed","Sat Mar 14 03:58:13 UTC 2026","","ui.AgentsTest","ui.AgentsTest","userCanUnauthorizeAgent"
"","1039","Позитивный тест: создание билд конфигурации","","Sat Mar 14 03:57:09 UTC 2026","passed","Sat Mar 14 03:57:10 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userCreateBuildTypeTest"
"","2253","shouldProvideInfoAboutAgentById(CreateUserResponse, Agent[])","","Sat Mar 14 03:57:11 UTC 2026","passed","Sat Mar 14 03:57:13 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldProvideInfoAboutAgentById"
"","45126","userCanNotCreateBuildTypeWithEmptyNameTest(CreateUserResponse, ProjectResponse)","","Sat Mar 14 03:57:25 UTC 2026","failed","Sat Mar 14 03:58:10 UTC 2026","","ui.ManageBuildTypeTest","ui.ManageBuildTypeTest","userCanNotCreateBuildTypeWithEmptyNameTest"
"","1889","shouldDisableOrEnableAgentById(String, String, CreateUserResponse, Agent[]) [2] bodyMessage=true, responseText=true","","Sat Mar 14 03:57:14 UTC 2026","passed","Sat Mar 14 03:57:16 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldDisableOrEnableAgentById"
"","3049","Негативный тест: создание билд конфигурации с именем уже созданной конфигурации","","Sat Mar 14 03:57:09 UTC 2026","passed","Sat Mar 14 03:57:12 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userCanNotCreateBuildTypeWithSameNameTest"
"","37999","userCanCreateBuildTypeTest(CreateUserResponse, ProjectResponse)","","Sat Mar 14 03:57:25 UTC 2026","failed","Sat Mar 14 03:58:03 UTC 2026","","ui.ManageBuildTypeTest","ui.ManageBuildTypeTest","userCanCreateBuildTypeTest"
"","6211","shouldCreateStepForExistingBuild(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 03:57:03 UTC 2026","passed","Sat Mar 14 03:57:09 UTC 2026","","api.BuildStepsTest","api.BuildStepsTest","shouldCreateStepForExistingBuild"
"","3569","Негативный тест: получение информации о не существующей билд конфигурации","","Sat Mar 14 03:57:03 UTC 2026","passed","Sat Mar 14 03:57:07 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userGetInfoAboutNotExistBuildTypeTest"
"","2234","shouldDisableOrEnableAgentById(String, String, CreateUserResponse, Agent[]) [1] bodyMessage=false, responseText=false","","Sat Mar 14 03:57:12 UTC 2026","passed","Sat Mar 14 03:57:15 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldDisableOrEnableAgentById"
"","0","sampleUiTest1(CreateUserResponse)","","Sat Mar 14 03:57:22 UTC 2026","skipped","Sat Mar 14 03:57:22 UTC 2026","","ui.sample.SampleUiTest","ui.sample.SampleUiTest","sampleUiTest1"
"","726","Позитивный тест: удаление проекта","","Sat Mar 14 03:57:10 UTC 2026","passed","Sat Mar 14 03:57:11 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userDeleteProjectTest"
"","1607","shouldProvideListOfAvailableAgents(CreateUserResponse)","","Sat Mar 14 03:57:14 UTC 2026","passed","Sat Mar 14 03:57:15 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldProvideListOfAvailableAgents"
"","628","Негативный тест: получение информации о проекте по несуществующему id","","Sat Mar 14 03:57:09 UTC 2026","passed","Sat Mar 14 03:57:09 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userGetProjectByNotExistIdTest"
"","33873","userCanNotCreateBuildTypeWithSameNameTest(CreateUserResponse, ProjectResponse)","","Sat Mar 14 03:57:22 UTC 2026","failed","Sat Mar 14 03:57:56 UTC 2026","","ui.ManageBuildTypeTest","ui.ManageBuildTypeTest","userCanNotCreateBuildTypeWithSameNameTest"
"","2515","shouldReturnListOfDisabledAgents(CreateUserResponse, Agent[])","","Sat Mar 14 03:57:13 UTC 2026","passed","Sat Mar 14 03:57:15 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnListOfDisabledAgents"
"","1","userCanGetInfoAboutAllQueuedBuildWithEmptyQueue(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 03:57:03 UTC 2026","skipped","Sat Mar 14 03:57:03 UTC 2026","","api.BuildQueueTest","api.BuildQueueTest","userCanGetInfoAboutAllQueuedBuildWithEmptyQueue"
"","0","Получение всех рутов","","Sat Mar 14 03:57:10 UTC 2026","skipped","Sat Mar 14 03:57:10 UTC 2026","","api.VCSRootTest","api.VCSRootTest","getAllRoots"
"","55264","userCanCreateBuildStepTest(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 03:57:25 UTC 2026","passed","Sat Mar 14 03:58:20 UTC 2026","","ui.BuildStepsTest","ui.BuildStepsTest","userCanCreateBuildStepTest"
"","434","Позитивный тест: получение информации о проекте по id","","Sat Mar 14 03:57:13 UTC 2026","passed","Sat Mar 14 03:57:14 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userGetProjectByIdTest"
"","31266","userCanDisableAgent(CreateUserResponse, Agent[])","","Sat Mar 14 03:57:24 UTC 2026","failed","Sat Mar 14 03:57:55 UTC 2026","","ui.AgentsTest","ui.AgentsTest","userCanDisableAgent"
"","537","Создание нового рута","","Sat Mar 14 03:57:10 UTC 2026","passed","Sat Mar 14 03:57:10 UTC 2026","","api.VCSRootTest","api.VCSRootTest","createNewRoot"
"","0","sampleUiTest2(CreateUserResponse)","","Sat Mar 14 03:57:22 UTC 2026","skipped","Sat Mar 14 03:57:22 UTC 2026","","ui.sample.SampleUiTest","ui.sample.SampleUiTest","sampleUiTest2"
"","380","Негативный тест: удаление несуществующего проекта","","Sat Mar 14 03:57:10 UTC 2026","passed","Sat Mar 14 03:57:10 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userDeleteNotExistProjectTest"
"","0","shouldReturnInfoAboutExistingUser(CreateUserResponse)","","Sat Mar 14 03:57:03 UTC 2026","skipped","Sat Mar 14 03:57:03 UTC 2026","","api.sample.UserManagementTest","api.sample.UserManagementTest","shouldReturnInfoAboutExistingUser"
"","461","Негативный тест: удаление несуществующей билд конфигурации","","Sat Mar 14 03:57:09 UTC 2026","passed","Sat Mar 14 03:57:09 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userDeleteNotExistBuildTypeTest"
"","0","userCanCancelStartedBuild(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 03:57:03 UTC 2026","skipped","Sat Mar 14 03:57:03 UTC 2026","","api.BuildQueueTest","api.BuildQueueTest","userCanCancelStartedBuild"
"","551","Позитивный тест: получение информации о созданной билд конфигурации","","Sat Mar 14 03:57:12 UTC 2026","passed","Sat Mar 14 03:57:12 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userGetInfoBuildTypeTest"
"","2139","shouldReturnListOfEnabledAgents(CreateUserResponse, Agent[])","","Sat Mar 14 03:57:10 UTC 2026","passed","Sat Mar 14 03:57:12 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnListOfEnabledAgents"
"","5353","userCanAccessServerInfoUsingBaseAuth(CreateUserResponse)","","Sat Mar 14 03:57:03 UTC 2026","passed","Sat Mar 14 03:57:09 UTC 2026","","api.LoginTest","api.LoginTest","userCanAccessServerInfoUsingBaseAuth"
"","1426","Негативный тест: удаление билд конфигурации без прав админа","","Sat Mar 14 03:57:10 UTC 2026","passed","Sat Mar 14 03:57:12 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userDeleteBuildTypeWithoutRulesTest"
"","0","noLogin()","","Sat Mar 14 03:57:22 UTC 2026","skipped","Sat Mar 14 03:57:22 UTC 2026","","ui.sample.SampleUiTest","ui.sample.SampleUiTest","noLogin"
"","971","shouldAuthorizeOrUnauthorizeAgentById(String, String, CreateUserResponse, Agent[]) [2] bodyMessage=true, responseText=true","","Sat Mar 14 03:57:10 UTC 2026","passed","Sat Mar 14 03:57:11 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldAuthorizeOrUnauthorizeAgentById"
"","399","shouldNotBeAbleToEnableAgentWithoutPermissions(CreateUserResponse)","","Sat Mar 14 03:57:13 UTC 2026","passed","Sat Mar 14 03:57:14 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldNotBeAbleToEnableAgentWithoutPermissions"
"","1608","Позитивный тест: удаление билд конфигурации","","Sat Mar 14 03:57:07 UTC 2026","passed","Sat Mar 14 03:57:09 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userDeleteBuildTypeTest"
"","0","shouldCreateUserWithSystemAdminRole()","","Sat Mar 14 03:57:03 UTC 2026","skipped","Sat Mar 14 03:57:03 UTC 2026","","api.sample.UserManagementTest","api.sample.UserManagementTest","shouldCreateUserWithSystemAdminRole"
"","56744","userCantCreateBuildStepWithSameIdTest(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 03:57:22 UTC 2026","passed","Sat Mar 14 03:58:19 UTC 2026","","ui.BuildStepsTest","ui.BuildStepsTest","userCantCreateBuildStepWithSameIdTest"
"","720","Позитивный тест: создание проекта","","Sat Mar 14 03:57:09 UTC 2026","passed","Sat Mar 14 03:57:10 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userCreateProjectTest"
