"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","583","Создание нового рута","","Sat Mar 14 16:52:41 UTC 2026","passed","Sat Mar 14 16:52:42 UTC 2026","","api.VCSRootTest","api.VCSRootTest","createNewRoot"
"","2605","shouldReturnListOfDisabledAgents(CreateUserResponse, Agent[])","","Sat Mar 14 16:52:45 UTC 2026","passed","Sat Mar 14 16:52:48 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnListOfDisabledAgents"
"","13115","Позитивный тест: проверка навигационного меню","","Sat Mar 14 16:52:32 UTC 2026","broken","Sat Mar 14 16:52:45 UTC 2026","","ui.LeftNavigationMenuTest","ui.LeftNavigationMenuTest","leftNavigationMenuItemsShouldBeVisible"
"","2015","Негативный тест: создание билд конфигурации с именем уже созданной конфигурации","","Sat Mar 14 16:52:41 UTC 2026","passed","Sat Mar 14 16:52:43 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userCanNotCreateBuildTypeWithSameNameTest"
"","5976","Позитивный тест: созданный по API проект отображается на UI","","Sat Mar 14 16:52:39 UTC 2026","broken","Sat Mar 14 16:52:45 UTC 2026","","ui.ProjectsUITest","ui.ProjectsUITest","createdProjectShouldBeVisibleOnUiTest"
"","0","userCanQueueRegularBuild(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 16:52:32 UTC 2026","skipped","Sat Mar 14 16:52:32 UTC 2026","","api.BuildQueueTest","api.BuildQueueTest","userCanQueueRegularBuild"
"","4979","shouldDisableOrEnableAgentById(String, String, CreateUserResponse, Agent[]) [1] bodyMessage=false, responseText=false","","Sat Mar 14 16:52:42 UTC 2026","passed","Sat Mar 14 16:52:47 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldDisableOrEnableAgentById"
"","0","userCanDisableAgent(CreateUserResponse, Agent[])","","Sat Mar 14 16:52:32 UTC 2026","skipped","Sat Mar 14 16:52:32 UTC 2026","","ui.AgentsTest","ui.AgentsTest","userCanDisableAgent"
"","0","userCanCancelStartedBuild(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 16:52:32 UTC 2026","skipped","Sat Mar 14 16:52:32 UTC 2026","","api.BuildQueueTest","api.BuildQueueTest","userCanCancelStartedBuild"
"","13111","userCanCreateBuildStepTest(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 16:52:32 UTC 2026","broken","Sat Mar 14 16:52:45 UTC 2026","","ui.BuildStepsTest","ui.BuildStepsTest","userCanCreateBuildStepTest"
"","4772","shouldCreateStepForExistingBuild(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 16:52:34 UTC 2026","passed","Sat Mar 14 16:52:39 UTC 2026","","api.BuildStepsTest","api.BuildStepsTest","shouldCreateStepForExistingBuild"
"","430","Позитивный тест: получение информации о созданной билд конфигурации","","Sat Mar 14 16:52:43 UTC 2026","passed","Sat Mar 14 16:52:44 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userGetInfoBuildTypeTest"
"","0","userCantCreateBuildStepWithSameIdTest(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 16:52:32 UTC 2026","skipped","Sat Mar 14 16:52:32 UTC 2026","","ui.BuildStepsTest","ui.BuildStepsTest","userCantCreateBuildStepWithSameIdTest"
"","222","Негативный тест: удаление несуществующего проекта","","Sat Mar 14 16:52:42 UTC 2026","passed","Sat Mar 14 16:52:42 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userDeleteNotExistProjectTest"
"","502","shouldNotBeAbleToEnableAgentWithoutPermissions(CreateUserResponse)","","Sat Mar 14 16:52:45 UTC 2026","passed","Sat Mar 14 16:52:46 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldNotBeAbleToEnableAgentWithoutPermissions"
"","12794","Негативный тест: для несуществующего проекта в поиске sidebar отображается предложение создать проект","","Sat Mar 14 16:52:32 UTC 2026","broken","Sat Mar 14 16:52:45 UTC 2026","","ui.ProjectsUITest","ui.ProjectsUITest","nonexistentProjectShouldSuggestCreateProjectInSidebarTest"
"","443","userCanAccessServerInfoUsingBaseAuth(CreateUserResponse)","","Sat Mar 14 16:52:39 UTC 2026","passed","Sat Mar 14 16:52:40 UTC 2026","","api.LoginTest","api.LoginTest","userCanAccessServerInfoUsingBaseAuth"
"","1","userCanCreateBuildTypeTest(CreateUserResponse, ProjectResponse)","","Sat Mar 14 16:52:32 UTC 2026","skipped","Sat Mar 14 16:52:32 UTC 2026","","ui.ManageBuildTypeTest","ui.ManageBuildTypeTest","userCanCreateBuildTypeTest"
"","3064","shouldReturnListOfAuthorizedAgents(CreateUserResponse, Agent[])","","Sat Mar 14 16:52:44 UTC 2026","passed","Sat Mar 14 16:52:47 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnListOfAuthorizedAgents"
"","547","Позитивный тест: обновление параметра name проекта","","Sat Mar 14 16:52:43 UTC 2026","passed","Sat Mar 14 16:52:44 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userUpdateProjectNameTest"
