"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","775","Позитивный тест: получение списка проектов","","Sat Mar 14 17:20:42 UTC 2026","passed","Sat Mar 14 17:20:43 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userGetProjectsListTest"
"","3822","shouldProvideListOfAvailableAgents(CreateUserResponse)","","Sat Mar 14 17:20:43 UTC 2026","passed","Sat Mar 14 17:20:47 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldProvideListOfAvailableAgents"
"","756","Негативная проверка роли пользователя","","Sat Mar 14 17:20:39 UTC 2026","passed","Sat Mar 14 17:20:40 UTC 2026","","api.UsersPermissionsTest","api.UsersPermissionsTest","getRoleWithInvalidId"
"","4782","Позитивный тест: проект успешно находится через поиск в sidebar","","Sat Mar 14 17:20:38 UTC 2026","broken","Sat Mar 14 17:20:43 UTC 2026","","ui.ProjectsUITest","ui.ProjectsUITest","createdProjectShouldBeFoundBySearchInProjectsSidebarTest"
"","0","Получение всех пользователей","","Sat Mar 14 17:20:40 UTC 2026","skipped","Sat Mar 14 17:20:40 UTC 2026","","api.UsersPermissionsTest","api.UsersPermissionsTest","getListOfUsers"
"","4643","Позитивный тест: созданный по API проект отображается на UI","","Sat Mar 14 17:20:38 UTC 2026","broken","Sat Mar 14 17:20:42 UTC 2026","","ui.ProjectsUITest","ui.ProjectsUITest","createdProjectShouldBeVisibleOnUiTest"
"","3687","shouldDisableOrEnableAgentById(String, String, CreateUserResponse, Agent[]) [2] bodyMessage=true, responseText=true","","Sat Mar 14 17:20:43 UTC 2026","passed","Sat Mar 14 17:20:47 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldDisableOrEnableAgentById"
"","0","userCantCreateBuildStepWithSameIdTest(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 17:20:31 UTC 2026","skipped","Sat Mar 14 17:20:31 UTC 2026","","ui.BuildStepsTest","ui.BuildStepsTest","userCantCreateBuildStepWithSameIdTest"
"","3678","Негативный тест: удаление билд конфигурации без прав админа","","Sat Mar 14 17:20:41 UTC 2026","passed","Sat Mar 14 17:20:45 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userDeleteBuildTypeWithoutRulesTest"
"","9136","shouldAuthorizeOrUnauthorizeAgentById(String, String, CreateUserResponse, Agent[]) [1] bodyMessage=false, responseText=false","","Sat Mar 14 17:20:35 UTC 2026","passed","Sat Mar 14 17:20:44 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldAuthorizeOrUnauthorizeAgentById"
