"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","355","Негативный тест: получение информации о проекте по несуществующему id","","Sat Mar 14 18:37:40 UTC 2026","passed","Sat Mar 14 18:37:41 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userGetProjectByNotExistIdTest"
"","861","Позитивный тест: создание проекта","","Sat Mar 14 18:37:41 UTC 2026","passed","Sat Mar 14 18:37:42 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userCreateProjectTest"
"","628","Негативная проверка прав пользователя","","Sat Mar 14 18:37:39 UTC 2026","passed","Sat Mar 14 18:37:40 UTC 2026","","api.UsersPermissionsTest","api.UsersPermissionsTest","getPermissionsWithInvalidId"
"","335","shouldReturnNotFoundForNonexistentAgent(CreateUserResponse)","","Sat Mar 14 18:37:42 UTC 2026","passed","Sat Mar 14 18:37:43 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnNotFoundForNonexistentAgent"
"","2","userCantCreateBuildStepWithSameIdTest(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 18:37:31 UTC 2026","skipped","Sat Mar 14 18:37:31 UTC 2026","","ui.BuildStepsTest","ui.BuildStepsTest","userCantCreateBuildStepWithSameIdTest"
"","3315","shouldReturnListOfEnabledAgents(CreateUserResponse, Agent[])","","Sat Mar 14 18:37:41 UTC 2026","passed","Sat Mar 14 18:37:44 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnListOfEnabledAgents"
"","0","userCanNotCreateBuildTypeWithSameNameTest(CreateUserResponse, ProjectResponse)","","Sat Mar 14 18:37:31 UTC 2026","skipped","Sat Mar 14 18:37:31 UTC 2026","","ui.ManageBuildTypeTest","ui.ManageBuildTypeTest","userCanNotCreateBuildTypeWithSameNameTest"
"","0","userCanGetInfoAboutAllQueuedBuildWithEmptyQueue(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 18:37:31 UTC 2026","skipped","Sat Mar 14 18:37:31 UTC 2026","","api.BuildQueueTest","api.BuildQueueTest","userCanGetInfoAboutAllQueuedBuildWithEmptyQueue"
"","10378","Позитивный тест: проверка навигационного меню","","Sat Mar 14 18:37:31 UTC 2026","broken","Sat Mar 14 18:37:41 UTC 2026","","ui.LeftNavigationMenuTest","ui.LeftNavigationMenuTest","leftNavigationMenuItemsShouldBeVisible"
"","3477","shouldDisableOrEnableAgentById(String, String, CreateUserResponse, Agent[]) [2] bodyMessage=true, responseText=true","","Sat Mar 14 18:37:44 UTC 2026","passed","Sat Mar 14 18:37:48 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldDisableOrEnableAgentById"
"","0","Получение всех рутов","","Sat Mar 14 18:37:41 UTC 2026","skipped","Sat Mar 14 18:37:41 UTC 2026","","api.VCSRootTest","api.VCSRootTest","getAllRoots"
"","418","Негативный тест: удаление несуществующего проекта","","Sat Mar 14 18:37:42 UTC 2026","passed","Sat Mar 14 18:37:42 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userDeleteNotExistProjectTest"
"","1072","Позитивный тест: получение информации о списке созданных билд конфигураций","","Sat Mar 14 18:37:41 UTC 2026","passed","Sat Mar 14 18:37:42 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userGetInfoBuildTypeListTest"
"","1273","Негативный тест: удаление билд конфигурации без прав админа","","Sat Mar 14 18:37:44 UTC 2026","passed","Sat Mar 14 18:37:45 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userDeleteBuildTypeWithoutRulesTest"
"","733","Создание пользователя админом","","Sat Mar 14 18:37:40 UTC 2026","passed","Sat Mar 14 18:37:41 UTC 2026","","api.UsersPermissionsTest","api.UsersPermissionsTest","createAdminUser"
"","6861","userCanUnauthorizeAgent(CreateUserResponse, Agent[])","","Sat Mar 14 18:37:35 UTC 2026","broken","Sat Mar 14 18:37:42 UTC 2026","","ui.AgentsTest","ui.AgentsTest","userCanUnauthorizeAgent"
"","437","Негативный тест: получение информации о не существующей билд конфигурации","","Sat Mar 14 18:37:40 UTC 2026","passed","Sat Mar 14 18:37:41 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userGetInfoAboutNotExistBuildTypeTest"
"","4641","Позитивный тест: проект успешно находится через поиск в sidebar","","Sat Mar 14 18:37:37 UTC 2026","broken","Sat Mar 14 18:37:41 UTC 2026","","ui.ProjectsUITest","ui.ProjectsUITest","createdProjectShouldBeFoundBySearchInProjectsSidebarTest"
"","1","userCanGetInfoAboutQueuedBuildById(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 18:37:31 UTC 2026","skipped","Sat Mar 14 18:37:31 UTC 2026","","api.BuildQueueTest","api.BuildQueueTest","userCanGetInfoAboutQueuedBuildById"
"","253","Проверка прав пользователя","","Sat Mar 14 18:37:38 UTC 2026","passed","Sat Mar 14 18:37:39 UTC 2026","","api.UsersPermissionsTest","api.UsersPermissionsTest","getPermissionsForUser"
"","0","userCanDisableAgent(CreateUserResponse, Agent[])","","Sat Mar 14 18:37:31 UTC 2026","skipped","Sat Mar 14 18:37:31 UTC 2026","","ui.AgentsTest","ui.AgentsTest","userCanDisableAgent"
"","413","Негативный тест: удаление несуществующей билд конфигурации","","Sat Mar 14 18:37:43 UTC 2026","passed","Sat Mar 14 18:37:43 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userDeleteNotExistBuildTypeTest"
"","3664","shouldReturnListOfAuthorizedAgents(CreateUserResponse, Agent[])","","Sat Mar 14 18:37:42 UTC 2026","passed","Sat Mar 14 18:37:45 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnListOfAuthorizedAgents"
"","5252","shouldProvideListOfAvailableAgents(CreateUserResponse)","","Sat Mar 14 18:37:42 UTC 2026","passed","Sat Mar 14 18:37:47 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldProvideListOfAvailableAgents"
"","286","Проверка роли пользователя","","Sat Mar 14 18:37:40 UTC 2026","passed","Sat Mar 14 18:37:40 UTC 2026","","api.UsersPermissionsTest","api.UsersPermissionsTest","checkRoleForUser"
"","5110","shouldReturnListOfDisabledAgents(CreateUserResponse, Agent[])","","Sat Mar 14 18:37:42 UTC 2026","passed","Sat Mar 14 18:37:47 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnListOfDisabledAgents"
"","678","shouldNotBeAbleToEnableAgentWithoutPermissions(CreateUserResponse)","","Sat Mar 14 18:37:42 UTC 2026","passed","Sat Mar 14 18:37:42 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldNotBeAbleToEnableAgentWithoutPermissions"
"","925","shouldReturnZeroBuildStepsInNewlyCreatedBuild(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 18:37:37 UTC 2026","passed","Sat Mar 14 18:37:38 UTC 2026","","api.BuildStepsTest","api.BuildStepsTest","shouldReturnZeroBuildStepsInNewlyCreatedBuild"
"","0","userCanNotCreateBuildTypeWithEmptyNameTest(CreateUserResponse, ProjectResponse)","","Sat Mar 14 18:37:31 UTC 2026","skipped","Sat Mar 14 18:37:31 UTC 2026","","ui.ManageBuildTypeTest","ui.ManageBuildTypeTest","userCanNotCreateBuildTypeWithEmptyNameTest"
"","7616","shouldCreateStepForExistingBuild(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 18:37:33 UTC 2026","passed","Sat Mar 14 18:37:40 UTC 2026","","api.BuildStepsTest","api.BuildStepsTest","shouldCreateStepForExistingBuild"
"","809","Позитивный тест: удаление проекта","","Sat Mar 14 18:37:42 UTC 2026","passed","Sat Mar 14 18:37:43 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userDeleteProjectTest"
"","1563","Создание одинакового рута","","Sat Mar 14 18:37:39 UTC 2026","passed","Sat Mar 14 18:37:41 UTC 2026","","api.VCSRootTest","api.VCSRootTest","createDuplicateVcsRoot"
"","4611","shouldAuthorizeOrUnauthorizeAgentById(String, String, CreateUserResponse, Agent[]) [2] bodyMessage=true, responseText=true","","Sat Mar 14 18:37:43 UTC 2026","passed","Sat Mar 14 18:37:47 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldAuthorizeOrUnauthorizeAgentById"
"","10251","Негативный тест: для несуществующего проекта в поиске sidebar отображается предложение создать проект","","Sat Mar 14 18:37:31 UTC 2026","broken","Sat Mar 14 18:37:41 UTC 2026","","ui.ProjectsUITest","ui.ProjectsUITest","nonexistentProjectShouldSuggestCreateProjectInSidebarTest"
"","678","Позитивный тест: создание билд конфигурации","","Sat Mar 14 18:37:43 UTC 2026","passed","Sat Mar 14 18:37:44 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userCreateBuildTypeTest"
"","4560","Позитивный тест: созданный по API проект отображается на UI","","Sat Mar 14 18:37:37 UTC 2026","broken","Sat Mar 14 18:37:41 UTC 2026","","ui.ProjectsUITest","ui.ProjectsUITest","createdProjectShouldBeVisibleOnUiTest"
"","1238","Позитивный тест: удаление билд конфигурации","","Sat Mar 14 18:37:41 UTC 2026","passed","Sat Mar 14 18:37:42 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userDeleteBuildTypeTest"
"","657","Позитивный тест: получение информации о проекте по id","","Sat Mar 14 18:37:45 UTC 2026","passed","Sat Mar 14 18:37:45 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userGetProjectByIdTest"
"","1521","userCanAccessServerInfoUsingBaseAuth(CreateUserResponse)","","Sat Mar 14 18:37:37 UTC 2026","passed","Sat Mar 14 18:37:39 UTC 2026","","api.LoginTest","api.LoginTest","userCanAccessServerInfoUsingBaseAuth"
"","548","Негативный тест: создание проекта с тем же id","","Sat Mar 14 18:37:43 UTC 2026","passed","Sat Mar 14 18:37:44 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userCanNotCreateProjectWithSameIdTest"
"","544","Позитивный тест: получение списка проектов","","Sat Mar 14 18:37:43 UTC 2026","passed","Sat Mar 14 18:37:43 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userGetProjectsListTest"
"","7185","shouldAuthorizeOrUnauthorizeAgentById(String, String, CreateUserResponse, Agent[]) [1] bodyMessage=false, responseText=false","","Sat Mar 14 18:37:35 UTC 2026","passed","Sat Mar 14 18:37:43 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldAuthorizeOrUnauthorizeAgentById"
"","0","userCanQueueRegularBuild(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 18:37:31 UTC 2026","skipped","Sat Mar 14 18:37:31 UTC 2026","","api.BuildQueueTest","api.BuildQueueTest","userCanQueueRegularBuild"
"","549","Создание нового рута","","Sat Mar 14 18:37:41 UTC 2026","passed","Sat Mar 14 18:37:41 UTC 2026","","api.VCSRootTest","api.VCSRootTest","createNewRoot"
"","0","userCanCancelStartedBuild(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 18:37:31 UTC 2026","skipped","Sat Mar 14 18:37:31 UTC 2026","","api.BuildQueueTest","api.BuildQueueTest","userCanCancelStartedBuild"
"","4686","shouldReturnListOfUnauthorizedAgents(CreateUserResponse, Agent[])","","Sat Mar 14 18:37:42 UTC 2026","passed","Sat Mar 14 18:37:46 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnListOfUnauthorizedAgents"
"","0","Получение всех пользователей","","Sat Mar 14 18:37:40 UTC 2026","skipped","Sat Mar 14 18:37:40 UTC 2026","","api.UsersPermissionsTest","api.UsersPermissionsTest","getListOfUsers"
"","4197","shouldDisableOrEnableAgentById(String, String, CreateUserResponse, Agent[]) [1] bodyMessage=false, responseText=false","","Sat Mar 14 18:37:42 UTC 2026","passed","Sat Mar 14 18:37:46 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldDisableOrEnableAgentById"
"","982","Негативная проверка роли пользователя","","Sat Mar 14 18:37:39 UTC 2026","passed","Sat Mar 14 18:37:40 UTC 2026","","api.UsersPermissionsTest","api.UsersPermissionsTest","getRoleWithInvalidId"
"","2598","shouldDeleteExistingStepById(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 18:37:37 UTC 2026","passed","Sat Mar 14 18:37:39 UTC 2026","","api.BuildStepsTest","api.BuildStepsTest","shouldDeleteExistingStepById"
"","3","userCanCreateBuildTypeTest(CreateUserResponse, ProjectResponse)","","Sat Mar 14 18:37:31 UTC 2026","skipped","Sat Mar 14 18:37:31 UTC 2026","","ui.ManageBuildTypeTest","ui.ManageBuildTypeTest","userCanCreateBuildTypeTest"
"","2978","Негативный тест: создание билд конфигурации с именем уже созданной конфигурации","","Sat Mar 14 18:37:42 UTC 2026","passed","Sat Mar 14 18:37:45 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userCanNotCreateBuildTypeWithSameNameTest"
"","456","Позитивный тест: получение информации о созданной билд конфигурации","","Sat Mar 14 18:37:45 UTC 2026","passed","Sat Mar 14 18:37:45 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userGetInfoBuildTypeTest"
"","621","Позитивный тест: обновление параметра name проекта","","Sat Mar 14 18:37:44 UTC 2026","passed","Sat Mar 14 18:37:45 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userUpdateProjectNameTest"
