"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4","userCanDisableAgent(CreateUserResponse, Agent[])","","Sat Mar 14 10:55:32 UTC 2026","skipped","Sat Mar 14 10:55:32 UTC 2026","","ui.AgentsTest","ui.AgentsTest","userCanDisableAgent"
"","2497","shouldDisableOrEnableAgentById(String, String, CreateUserResponse, Agent[]) [2] bodyMessage=true, responseText=true","","Sat Mar 14 10:55:22 UTC 2026","passed","Sat Mar 14 10:55:25 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldDisableOrEnableAgentById"
"","451","Негативный тест: удаление несуществующего проекта","","Sat Mar 14 10:55:19 UTC 2026","passed","Sat Mar 14 10:55:19 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userDeleteNotExistProjectTest"
"","3453","Негативный тест: получение информации о не существующей билд конфигурации","","Sat Mar 14 10:55:14 UTC 2026","passed","Sat Mar 14 10:55:17 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userGetInfoAboutNotExistBuildTypeTest"
"","1345","Позитивный тест: удаление билд конфигурации","","Sat Mar 14 10:55:17 UTC 2026","passed","Sat Mar 14 10:55:19 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userDeleteBuildTypeTest"
"","2837","shouldAuthorizeOrUnauthorizeAgentById(String, String, CreateUserResponse, Agent[]) [1] bodyMessage=false, responseText=false","","Sat Mar 14 10:55:16 UTC 2026","passed","Sat Mar 14 10:55:19 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldAuthorizeOrUnauthorizeAgentById"
"","35000","userCanNotCreateBuildTypeWithSameNameTest(CreateUserResponse, ProjectResponse)","","Sat Mar 14 10:55:32 UTC 2026","failed","Sat Mar 14 10:56:07 UTC 2026","","ui.ManageBuildTypeTest","ui.ManageBuildTypeTest","userCanNotCreateBuildTypeWithSameNameTest"
"","42204","Позитивный тест: созданный по API проект отображается на UI","","Sat Mar 14 10:55:34 UTC 2026","passed","Sat Mar 14 10:56:17 UTC 2026","","ui.ProjectsUITest","ui.ProjectsUITest","createdProjectShouldBeVisibleOnUiTest"
"","2257","shouldReturnListOfAuthorizedAgents(CreateUserResponse, Agent[])","","Sat Mar 14 10:55:21 UTC 2026","passed","Sat Mar 14 10:55:23 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnListOfAuthorizedAgents"
"","1","userCanQueueRegularBuild(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 10:55:14 UTC 2026","skipped","Sat Mar 14 10:55:14 UTC 2026","","api.BuildQueueTest","api.BuildQueueTest","userCanQueueRegularBuild"
"","26681","Позитивный тест: проверка навигационного меню","","Sat Mar 14 10:55:32 UTC 2026","passed","Sat Mar 14 10:55:59 UTC 2026","","ui.LeftNavigationMenuTest","ui.LeftNavigationMenuTest","leftNavigationMenuItemsShouldBeVisible"
