"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","925","Позитивный тест: создание билд конфигурации","","Sat Mar 14 17:14:25 UTC 2026","passed","Sat Mar 14 17:14:26 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userCreateBuildTypeTest"
"","510","shouldReturnNotFoundForNonexistentAgent(CreateUserResponse)","","Sat Mar 14 17:14:26 UTC 2026","passed","Sat Mar 14 17:14:27 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnNotFoundForNonexistentAgent"
"","10945","userCanCreateBuildStepTest(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 17:14:15 UTC 2026","broken","Sat Mar 14 17:14:25 UTC 2026","","ui.BuildStepsTest","ui.BuildStepsTest","userCanCreateBuildStepTest"
"","4418","shouldReturnListOfUnauthorizedAgents(CreateUserResponse, Agent[])","","Sat Mar 14 17:14:26 UTC 2026","passed","Sat Mar 14 17:14:30 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnListOfUnauthorizedAgents"
"","3953","shouldAuthorizeOrUnauthorizeAgentById(String, String, CreateUserResponse, Agent[]) [2] bodyMessage=true, responseText=true","","Sat Mar 14 17:14:27 UTC 2026","passed","Sat Mar 14 17:14:31 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldAuthorizeOrUnauthorizeAgentById"
"","4748","shouldCreateStepForExistingBuild(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 17:14:16 UTC 2026","passed","Sat Mar 14 17:14:21 UTC 2026","","api.BuildStepsTest","api.BuildStepsTest","shouldCreateStepForExistingBuild"
"","645","Позитивный тест: получение информации о проекте по id","","Sat Mar 14 17:14:27 UTC 2026","passed","Sat Mar 14 17:14:27 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userGetProjectByIdTest"
"","425","Негативный тест: удаление несуществующего проекта","","Sat Mar 14 17:14:25 UTC 2026","passed","Sat Mar 14 17:14:25 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userDeleteNotExistProjectTest"
"","1","userCantCreateBuildStepWithSameIdTest(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 17:14:14 UTC 2026","skipped","Sat Mar 14 17:14:14 UTC 2026","","ui.BuildStepsTest","ui.BuildStepsTest","userCantCreateBuildStepWithSameIdTest"
"","556","Создание пользователя админом","","Sat Mar 14 17:14:23 UTC 2026","passed","Sat Mar 14 17:14:24 UTC 2026","","api.UsersPermissionsTest","api.UsersPermissionsTest","createAdminUser"
"","693","Позитивный тест: получение информации о созданной билд конфигурации","","Sat Mar 14 17:14:26 UTC 2026","passed","Sat Mar 14 17:14:27 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userGetInfoBuildTypeTest"
"","0","userCanNotCreateBuildTypeWithSameNameTest(CreateUserResponse, ProjectResponse)","","Sat Mar 14 17:14:15 UTC 2026","skipped","Sat Mar 14 17:14:15 UTC 2026","","ui.ManageBuildTypeTest","ui.ManageBuildTypeTest","userCanNotCreateBuildTypeWithSameNameTest"
"","692","Негативный тест: удаление несуществующей билд конфигурации","","Sat Mar 14 17:14:25 UTC 2026","passed","Sat Mar 14 17:14:25 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userDeleteNotExistBuildTypeTest"
"","3075","shouldDisableOrEnableAgentById(String, String, CreateUserResponse, Agent[]) [2] bodyMessage=true, responseText=true","","Sat Mar 14 17:14:28 UTC 2026","passed","Sat Mar 14 17:14:31 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldDisableOrEnableAgentById"
"","3","userCanCreateBuildTypeTest(CreateUserResponse, ProjectResponse)","","Sat Mar 14 17:14:14 UTC 2026","skipped","Sat Mar 14 17:14:14 UTC 2026","","ui.ManageBuildTypeTest","ui.ManageBuildTypeTest","userCanCreateBuildTypeTest"
"","1006","Позитивный тест: удаление проекта","","Sat Mar 14 17:14:25 UTC 2026","passed","Sat Mar 14 17:14:26 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userDeleteProjectTest"
"","2799","Негативный тест: удаление билд конфигурации без прав админа","","Sat Mar 14 17:14:25 UTC 2026","passed","Sat Mar 14 17:14:28 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userDeleteBuildTypeWithoutRulesTest"
"","704","userCanAccessServerInfoUsingBaseAuth(CreateUserResponse)","","Sat Mar 14 17:14:21 UTC 2026","passed","Sat Mar 14 17:14:22 UTC 2026","","api.LoginTest","api.LoginTest","userCanAccessServerInfoUsingBaseAuth"
"","8186","shouldAuthorizeOrUnauthorizeAgentById(String, String, CreateUserResponse, Agent[]) [1] bodyMessage=false, responseText=false","","Sat Mar 14 17:14:19 UTC 2026","passed","Sat Mar 14 17:14:27 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldAuthorizeOrUnauthorizeAgentById"
"","7012","userCanUnauthorizeAgent(CreateUserResponse, Agent[])","","Sat Mar 14 17:14:18 UTC 2026","broken","Sat Mar 14 17:14:25 UTC 2026","","ui.AgentsTest","ui.AgentsTest","userCanUnauthorizeAgent"
"","616","Негативный тест: получение информации о не существующей билд конфигурации","","Sat Mar 14 17:14:22 UTC 2026","passed","Sat Mar 14 17:14:23 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userGetInfoAboutNotExistBuildTypeTest"
"","3800","shouldProvideInfoAboutAgentById(CreateUserResponse, Agent[])","","Sat Mar 14 17:14:27 UTC 2026","passed","Sat Mar 14 17:14:31 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldProvideInfoAboutAgentById"
