"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","208","shouldNotBeAbleToEnableAgentWithoutPermissions(CreateUserResponse)","","Sat Mar 14 09:33:00 UTC 2026","passed","Sat Mar 14 09:33:00 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldNotBeAbleToEnableAgentWithoutPermissions"
"","582","Позитивный тест: удаление проекта","","Sat Mar 14 09:32:57 UTC 2026","passed","Sat Mar 14 09:32:57 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userDeleteProjectTest"
"","2","sampleUiTest(CreateUserResponse)","","Sat Mar 14 09:33:05 UTC 2026","skipped","Sat Mar 14 09:33:05 UTC 2026","","ui.sample.SampleUiTest","ui.sample.SampleUiTest","sampleUiTest"
"","2591","shouldAuthorizeOrUnauthorizeAgentById(String, String, CreateUserResponse, Agent[]) [1] bodyMessage=false, responseText=false","","Sat Mar 14 09:32:53 UTC 2026","passed","Sat Mar 14 09:32:56 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldAuthorizeOrUnauthorizeAgentById"
"","2418","shouldDisableOrEnableAgentById(String, String, CreateUserResponse, Agent[]) [1] bodyMessage=false, responseText=false","","Sat Mar 14 09:32:57 UTC 2026","passed","Sat Mar 14 09:32:59 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldDisableOrEnableAgentById"
"","2204","Негативный тест: получение информации о проекте по несуществующему id","","Sat Mar 14 09:32:52 UTC 2026","passed","Sat Mar 14 09:32:54 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userGetProjectByNotExistIdTest"
"","0","sampleUiTest4(CreateUserResponse)","","Sat Mar 14 09:33:05 UTC 2026","skipped","Sat Mar 14 09:33:05 UTC 2026","","ui.sample.SampleUiTest","ui.sample.SampleUiTest","sampleUiTest4"
"","28424","Негативный тест: для несуществующего проекта в поиске sidebar отображается предложение создать проект","","Sat Mar 14 09:33:05 UTC 2026","passed","Sat Mar 14 09:33:33 UTC 2026","","ui.ProjectsUITest","ui.ProjectsUITest","nonexistentProjectShouldSuggestCreateProjectInSidebarTest"
"","0","userCanCancelStartedBuild(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 09:32:51 UTC 2026","skipped","Sat Mar 14 09:32:51 UTC 2026","","api.BuildQueueTest","api.BuildQueueTest","userCanCancelStartedBuild"
"","1581","shouldProvideListOfAvailableAgents(CreateUserResponse)","","Sat Mar 14 09:33:00 UTC 2026","passed","Sat Mar 14 09:33:02 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldProvideListOfAvailableAgents"
"","2223","shouldReturnListOfUnauthorizedAgents(CreateUserResponse, Agent[])","","Sat Mar 14 09:32:58 UTC 2026","passed","Sat Mar 14 09:33:00 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnListOfUnauthorizedAgents"
"","1847","shouldReturnListOfAuthorizedAgents(CreateUserResponse, Agent[])","","Sat Mar 14 09:32:58 UTC 2026","passed","Sat Mar 14 09:33:00 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnListOfAuthorizedAgents"
"","564","Негативный тест: удаление билд конфигурации без прав админа","","Sat Mar 14 09:32:58 UTC 2026","passed","Sat Mar 14 09:32:59 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userDeleteBuildTypeWithoutRulesTest"
"","1","userCanGetInfoAboutQueuedBuildById(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 09:32:51 UTC 2026","skipped","Sat Mar 14 09:32:51 UTC 2026","","api.BuildQueueTest","api.BuildQueueTest","userCanGetInfoAboutQueuedBuildById"
"","27528","Позитивный тест: проверка навигационного меню","","Sat Mar 14 09:33:05 UTC 2026","passed","Sat Mar 14 09:33:32 UTC 2026","","ui.LeftNavigationMenuTest","ui.LeftNavigationMenuTest","leftNavigationMenuItemsShouldBeVisible"
"","0","sampleUiTest3(CreateUserResponse)","","Sat Mar 14 09:33:05 UTC 2026","skipped","Sat Mar 14 09:33:05 UTC 2026","","ui.sample.SampleUiTest","ui.sample.SampleUiTest","sampleUiTest3"
"","50037","userCanUnauthorizeAgent(CreateUserResponse, Agent[])","","Sat Mar 14 09:33:08 UTC 2026","passed","Sat Mar 14 09:33:58 UTC 2026","","ui.AgentsTest","ui.AgentsTest","userCanUnauthorizeAgent"
"","0","userCanQueueRegularBuild(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 09:32:51 UTC 2026","skipped","Sat Mar 14 09:32:51 UTC 2026","","api.BuildQueueTest","api.BuildQueueTest","userCanQueueRegularBuild"
"","5033","Создание одинакового рута","","Sat Mar 14 09:32:51 UTC 2026","passed","Sat Mar 14 09:32:56 UTC 2026","","api.VCSRootTest","api.VCSRootTest","createDuplicateVcsRoot"
"","1924","shouldProvideInfoAboutAgentById(CreateUserResponse, Agent[])","","Sat Mar 14 09:32:59 UTC 2026","passed","Sat Mar 14 09:33:01 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldProvideInfoAboutAgentById"
"","378","Позитивный тест: создание билд конфигурации","","Sat Mar 14 09:32:59 UTC 2026","passed","Sat Mar 14 09:32:59 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userCreateBuildTypeTest"
"","0","userCanGetInfoAboutAllQueuedBuildWithEmptyQueue(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 09:32:51 UTC 2026","skipped","Sat Mar 14 09:32:51 UTC 2026","","api.BuildQueueTest","api.BuildQueueTest","userCanGetInfoAboutAllQueuedBuildWithEmptyQueue"
"","4473","userCanAccessServerInfoUsingBaseAuth(CreateUserResponse)","","Sat Mar 14 09:32:51 UTC 2026","passed","Sat Mar 14 09:32:55 UTC 2026","","api.LoginTest","api.LoginTest","userCanAccessServerInfoUsingBaseAuth"
"","2077","Позитивный тест: создание проекта","","Sat Mar 14 09:32:54 UTC 2026","passed","Sat Mar 14 09:32:56 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userCreateProjectTest"
"","50022","userCanCreateBuildStepTest(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 09:33:07 UTC 2026","failed","Sat Mar 14 09:33:57 UTC 2026","","ui.BuildStepsTest","ui.BuildStepsTest","userCanCreateBuildStepTest"
"","0","sampleUiTest1(CreateUserResponse)","","Sat Mar 14 09:33:05 UTC 2026","skipped","Sat Mar 14 09:33:05 UTC 2026","","ui.sample.SampleUiTest","ui.sample.SampleUiTest","sampleUiTest1"
"","33806","userCanNotCreateBuildTypeWithSameNameTest(CreateUserResponse, ProjectResponse)","","Sat Mar 14 09:33:05 UTC 2026","failed","Sat Mar 14 09:33:39 UTC 2026","","ui.ManageBuildTypeTest","ui.ManageBuildTypeTest","userCanNotCreateBuildTypeWithSameNameTest"
"","30499","userCanDisableAgent(CreateUserResponse, Agent[])","","Sat Mar 14 09:33:07 UTC 2026","failed","Sat Mar 14 09:33:37 UTC 2026","","ui.AgentsTest","ui.AgentsTest","userCanDisableAgent"
"","0","noLogin()","","Sat Mar 14 09:33:05 UTC 2026","skipped","Sat Mar 14 09:33:05 UTC 2026","","ui.sample.SampleUiTest","ui.sample.SampleUiTest","noLogin"
"","975","shouldDeleteExistingStepById(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 09:32:57 UTC 2026","passed","Sat Mar 14 09:32:58 UTC 2026","","api.BuildStepsTest","api.BuildStepsTest","shouldDeleteExistingStepById"
"","0","shouldCreateUserWithSystemAdminRole()","","Sat Mar 14 09:32:51 UTC 2026","skipped","Sat Mar 14 09:32:51 UTC 2026","","api.sample.UserManagementTest","api.sample.UserManagementTest","shouldCreateUserWithSystemAdminRole"
"","700","shouldReturnZeroBuildStepsInNewlyCreatedBuild(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 09:32:56 UTC 2026","passed","Sat Mar 14 09:32:57 UTC 2026","","api.BuildStepsTest","api.BuildStepsTest","shouldReturnZeroBuildStepsInNewlyCreatedBuild"
"","0","shouldReturnInfoAboutExistingUser(CreateUserResponse)","","Sat Mar 14 09:32:51 UTC 2026","skipped","Sat Mar 14 09:32:51 UTC 2026","","api.sample.UserManagementTest","api.sample.UserManagementTest","shouldReturnInfoAboutExistingUser"
"","36566","Позитивный тест: проект успешно находится через поиск в sidebar","","Sat Mar 14 09:33:06 UTC 2026","passed","Sat Mar 14 09:33:42 UTC 2026","","ui.ProjectsUITest","ui.ProjectsUITest","createdProjectShouldBeFoundBySearchInProjectsSidebarTest"
"","42211","Позитивный тест: созданный по API проект отображается на UI","","Sat Mar 14 09:33:07 UTC 2026","passed","Sat Mar 14 09:33:50 UTC 2026","","ui.ProjectsUITest","ui.ProjectsUITest","createdProjectShouldBeVisibleOnUiTest"
"","0","sampleUiTest2(CreateUserResponse)","","Sat Mar 14 09:33:05 UTC 2026","skipped","Sat Mar 14 09:33:05 UTC 2026","","ui.sample.SampleUiTest","ui.sample.SampleUiTest","sampleUiTest2"
"","1048","Позитивный тест: удаление билд конфигурации","","Sat Mar 14 09:32:54 UTC 2026","passed","Sat Mar 14 09:32:55 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userDeleteBuildTypeTest"
"","574","Негативный тест: создание проекта с тем же id","","Sat Mar 14 09:32:58 UTC 2026","passed","Sat Mar 14 09:32:58 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userCanNotCreateProjectWithSameIdTest"
"","2371","shouldReturnListOfEnabledAgents(CreateUserResponse, Agent[])","","Sat Mar 14 09:32:56 UTC 2026","passed","Sat Mar 14 09:32:58 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnListOfEnabledAgents"
