"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5359","shouldProvideInfoAboutAgentById(CreateUserResponse, Agent[])","","Sat Mar 14 18:51:47 UTC 2026","passed","Sat Mar 14 18:51:52 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldProvideInfoAboutAgentById"
"","30622","Позитивный тест: проект успешно находится через поиск в sidebar","","Sat Mar 14 18:51:11 UTC 2026","passed","Sat Mar 14 18:51:41 UTC 2026","","ui.ProjectsUITest","ui.ProjectsUITest","createdProjectShouldBeFoundBySearchInProjectsSidebarTest"
"","35435","userCanUnauthorizeAgent(CreateUserResponse, Agent[])","","Sat Mar 14 18:51:10 UTC 2026","passed","Sat Mar 14 18:51:45 UTC 2026","","ui.AgentsTest","ui.AgentsTest","userCanUnauthorizeAgent"
"","793","Создание пользователя админом","","Sat Mar 14 18:51:20 UTC 2026","passed","Sat Mar 14 18:51:20 UTC 2026","","api.UsersPermissionsTest","api.UsersPermissionsTest","createAdminUser"
"","5521","shouldAuthorizeOrUnauthorizeAgentById(String, String, CreateUserResponse, Agent[]) [2] bodyMessage=true, responseText=true","","Sat Mar 14 18:51:47 UTC 2026","passed","Sat Mar 14 18:51:52 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldAuthorizeOrUnauthorizeAgentById"
"","407","shouldReturnNotFoundForNonexistentAgent(CreateUserResponse)","","Sat Mar 14 18:51:46 UTC 2026","passed","Sat Mar 14 18:51:47 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnNotFoundForNonexistentAgent"
"","23572","shouldDisableOrEnableAgentById(String, String, CreateUserResponse, Agent[]) [2] bodyMessage=true, responseText=true","","Sat Mar 14 18:51:27 UTC 2026","passed","Sat Mar 14 18:51:51 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldDisableOrEnableAgentById"
"","3292","Негативный тест: создание билд конфигурации с именем уже созданной конфигурации","","Sat Mar 14 18:51:22 UTC 2026","passed","Sat Mar 14 18:51:25 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userCanNotCreateBuildTypeWithSameNameTest"
"","675","Негативный тест: получение информации о не существующей билд конфигурации","","Sat Mar 14 18:51:20 UTC 2026","passed","Sat Mar 14 18:51:20 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userGetInfoAboutNotExistBuildTypeTest"
"","969","Позитивный тест: получение списка проектов","","Sat Mar 14 18:51:24 UTC 2026","passed","Sat Mar 14 18:51:24 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userGetProjectsListTest"
"","839","Создание нового рута","","Sat Mar 14 18:51:21 UTC 2026","passed","Sat Mar 14 18:51:21 UTC 2026","","api.VCSRootTest","api.VCSRootTest","createNewRoot"
"","0","userCanNotCreateBuildTypeWithSameNameTest(CreateUserResponse, ProjectResponse)","","Sat Mar 14 18:51:06 UTC 2026","skipped","Sat Mar 14 18:51:06 UTC 2026","","ui.ManageBuildTypeTest","ui.ManageBuildTypeTest","userCanNotCreateBuildTypeWithSameNameTest"
"","2005","Негативный тест: удаление билд конфигурации без прав админа","","Sat Mar 14 18:51:23 UTC 2026","passed","Sat Mar 14 18:51:25 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userDeleteBuildTypeWithoutRulesTest"
"","895","Позитивный тест: создание билд конфигурации","","Sat Mar 14 18:51:22 UTC 2026","passed","Sat Mar 14 18:51:23 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userCreateBuildTypeTest"
"","899","Позитивный тест: получение информации о созданной билд конфигурации","","Sat Mar 14 18:51:25 UTC 2026","passed","Sat Mar 14 18:51:26 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userGetInfoBuildTypeTest"
"","36185","Позитивный тест: проверка навигационного меню","","Sat Mar 14 18:51:06 UTC 2026","passed","Sat Mar 14 18:51:42 UTC 2026","","ui.LeftNavigationMenuTest","ui.LeftNavigationMenuTest","leftNavigationMenuItemsShouldBeVisible"
"","1660","Позитивный тест: удаление билд конфигурации","","Sat Mar 14 18:51:20 UTC 2026","passed","Sat Mar 14 18:51:22 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userDeleteBuildTypeTest"
"","24182","shouldReturnListOfUnauthorizedAgents(CreateUserResponse, Agent[])","","Sat Mar 14 18:51:27 UTC 2026","passed","Sat Mar 14 18:51:51 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnListOfUnauthorizedAgents"
"","569","Негативный тест: получение информации о проекте по несуществующему id","","Sat Mar 14 18:51:21 UTC 2026","passed","Sat Mar 14 18:51:21 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userGetProjectByNotExistIdTest"
"","1666","Проверка прав пользователя","","Sat Mar 14 18:51:15 UTC 2026","passed","Sat Mar 14 18:51:17 UTC 2026","","api.UsersPermissionsTest","api.UsersPermissionsTest","getPermissionsForUser"
"","9496","shouldProvideListOfAvailableAgents(CreateUserResponse)","","Sat Mar 14 18:51:42 UTC 2026","passed","Sat Mar 14 18:51:52 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldProvideListOfAvailableAgents"
"","0","userCanNotCreateBuildTypeWithEmptyNameTest(CreateUserResponse, ProjectResponse)","","Sat Mar 14 18:51:06 UTC 2026","skipped","Sat Mar 14 18:51:06 UTC 2026","","ui.ManageBuildTypeTest","ui.ManageBuildTypeTest","userCanNotCreateBuildTypeWithEmptyNameTest"
"","0","userCanCancelStartedBuild(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 18:51:06 UTC 2026","skipped","Sat Mar 14 18:51:06 UTC 2026","","api.BuildQueueTest","api.BuildQueueTest","userCanCancelStartedBuild"
"","0","userCanQueueRegularBuild(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 18:51:06 UTC 2026","skipped","Sat Mar 14 18:51:06 UTC 2026","","api.BuildQueueTest","api.BuildQueueTest","userCanQueueRegularBuild"
"","370","Негативный тест: удаление несуществующего проекта","","Sat Mar 14 18:51:22 UTC 2026","passed","Sat Mar 14 18:51:23 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userDeleteNotExistProjectTest"
"","8798","shouldDeleteExistingStepById(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 18:51:11 UTC 2026","passed","Sat Mar 14 18:51:19 UTC 2026","","api.BuildStepsTest","api.BuildStepsTest","shouldDeleteExistingStepById"
