"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","575","userCanAccessServerInfoUsingBaseAuth(CreateUserResponse)","","Sat Mar 14 17:10:41 UTC 2026","passed","Sat Mar 14 17:10:42 UTC 2026","","api.LoginTest","api.LoginTest","userCanAccessServerInfoUsingBaseAuth"
"","432","shouldNotBeAbleToEnableAgentWithoutPermissions(CreateUserResponse)","","Sat Mar 14 17:10:47 UTC 2026","passed","Sat Mar 14 17:10:48 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldNotBeAbleToEnableAgentWithoutPermissions"
"","5129","shouldReturnListOfEnabledAgents(CreateUserResponse, Agent[])","","Sat Mar 14 17:10:43 UTC 2026","passed","Sat Mar 14 17:10:49 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnListOfEnabledAgents"
"","10574","userCanUnauthorizeAgent(CreateUserResponse, Agent[])","","Sat Mar 14 17:10:37 UTC 2026","broken","Sat Mar 14 17:10:47 UTC 2026","","ui.AgentsTest","ui.AgentsTest","userCanUnauthorizeAgent"
"","3","userCanGetInfoAboutQueuedBuildById(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 17:10:32 UTC 2026","skipped","Sat Mar 14 17:10:32 UTC 2026","","api.BuildQueueTest","api.BuildQueueTest","userCanGetInfoAboutQueuedBuildById"
"","70","Негативная проверка прав пользователя","","Sat Mar 14 17:10:42 UTC 2026","passed","Sat Mar 14 17:10:42 UTC 2026","","api.UsersPermissionsTest","api.UsersPermissionsTest","getPermissionsWithInvalidId"
"","5921","Позитивный тест: созданный по API проект отображается на UI","","Sat Mar 14 17:10:41 UTC 2026","broken","Sat Mar 14 17:10:47 UTC 2026","","ui.ProjectsUITest","ui.ProjectsUITest","createdProjectShouldBeVisibleOnUiTest"
"","3042","shouldAuthorizeOrUnauthorizeAgentById(String, String, CreateUserResponse, Agent[]) [2] bodyMessage=true, responseText=true","","Sat Mar 14 17:10:48 UTC 2026","passed","Sat Mar 14 17:10:51 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldAuthorizeOrUnauthorizeAgentById"
"","5015","shouldDisableOrEnableAgentById(String, String, CreateUserResponse, Agent[]) [1] bodyMessage=false, responseText=false","","Sat Mar 14 17:10:44 UTC 2026","passed","Sat Mar 14 17:10:49 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldDisableOrEnableAgentById"
"","2403","shouldDisableOrEnableAgentById(String, String, CreateUserResponse, Agent[]) [2] bodyMessage=true, responseText=true","","Sat Mar 14 17:10:47 UTC 2026","passed","Sat Mar 14 17:10:50 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldDisableOrEnableAgentById"
