"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","239","shouldNotBeAbleToEnableAgentWithoutPermissions(CreateUserResponse)","","Sat Mar 14 09:36:56 UTC 2026","passed","Sat Mar 14 09:36:56 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldNotBeAbleToEnableAgentWithoutPermissions"
"","2032","shouldDisableOrEnableAgentById(String, String, CreateUserResponse, Agent[]) [2] bodyMessage=true, responseText=true","","Sat Mar 14 09:36:55 UTC 2026","passed","Sat Mar 14 09:36:57 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldDisableOrEnableAgentById"
"","880","Негативный тест: удаление билд конфигурации без прав админа","","Sat Mar 14 09:36:54 UTC 2026","passed","Sat Mar 14 09:36:55 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userDeleteBuildTypeWithoutRulesTest"
"","2508","shouldReturnListOfUnauthorizedAgents(CreateUserResponse, Agent[])","","Sat Mar 14 09:36:53 UTC 2026","passed","Sat Mar 14 09:36:56 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnListOfUnauthorizedAgents"
"","0","sampleUiTest3(CreateUserResponse)","","Sat Mar 14 09:37:05 UTC 2026","skipped","Sat Mar 14 09:37:05 UTC 2026","","ui.sample.SampleUiTest","ui.sample.SampleUiTest","sampleUiTest3"
"","620","Позитивный тест: обновление параметра name проекта","","Sat Mar 14 09:36:54 UTC 2026","passed","Sat Mar 14 09:36:54 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userUpdateProjectNameTest"
"","0","userCanQueueRegularBuild(CreateUserResponse, ProjectResponse, CreateBuildTypeResponse)","","Sat Mar 14 09:36:44 UTC 2026","skipped","Sat Mar 14 09:36:44 UTC 2026","","api.BuildQueueTest","api.BuildQueueTest","userCanQueueRegularBuild"
"","293","Позитивный тест: создание билд конфигурации","","Sat Mar 14 09:36:55 UTC 2026","passed","Sat Mar 14 09:36:55 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userCreateBuildTypeTest"
"","2737","shouldAuthorizeOrUnauthorizeAgentById(String, String, CreateUserResponse, Agent[]) [2] bodyMessage=true, responseText=true","","Sat Mar 14 09:36:51 UTC 2026","passed","Sat Mar 14 09:36:54 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldAuthorizeOrUnauthorizeAgentById"
"","182","shouldReturnNotFoundForNonexistentAgent(CreateUserResponse)","","Sat Mar 14 09:36:56 UTC 2026","passed","Sat Mar 14 09:36:56 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldReturnNotFoundForNonexistentAgent"
"","633","Позитивный тест: получение информации о созданной билд конфигурации","","Sat Mar 14 09:36:54 UTC 2026","passed","Sat Mar 14 09:36:54 UTC 2026","","api.ManageBuildTypeTest","api.ManageBuildTypeTest","userGetInfoBuildTypeTest"
"","430","Негативный тест: удаление несуществующего проекта","","Sat Mar 14 09:36:51 UTC 2026","passed","Sat Mar 14 09:36:51 UTC 2026","","api.ProjectManagementTest","api.ProjectManagementTest","userDeleteNotExistProjectTest"
"","7645","Создание одинакового рута","","Sat Mar 14 09:36:44 UTC 2026","passed","Sat Mar 14 09:36:52 UTC 2026","","api.VCSRootTest","api.VCSRootTest","createDuplicateVcsRoot"
"","2883","shouldAuthorizeOrUnauthorizeAgentById(String, String, CreateUserResponse, Agent[]) [1] bodyMessage=false, responseText=false","","Sat Mar 14 09:36:48 UTC 2026","passed","Sat Mar 14 09:36:51 UTC 2026","","api.AgentsTest","api.AgentsTest","shouldAuthorizeOrUnauthorizeAgentById"
